,track_name,artist_uri,artist_name,genre,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mood
spotify:track:5Fi2i8rkanqEbsbfKgSm61,Cheerleader - Ricky Blaze Remix,spotify:artist:5MouCg6ta7zAxsfMEbc1uh,OMI,dance pop,66,558238,0.77,0.701,1,-5.893,0,0.0739,0.00302,1.96e-06,0.0714,0.925,100.0,4,happy
spotify:track:3GGcwG519BTMdvMeFy7meT,Lady Marmalade,spotify:artist:0ty0xha1dbprYIUAQufkFn,Patti LaBelle,disco,58,593727,0.571,0.654,2,-11.034,0,0.0501,0.551,0.0,0.0599,0.947,117.955,4,happy
spotify:track:5TUZhrb8UaaA76NhzZax2Z,Lost in Translation,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,modern alternative rock,85,5100113,0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,4,happy
spotify:track:2Dz8KeCYs9awlwUJStJlmh,Classic,spotify:artist:2l35CQqtYRh3d8ZIiBep4v,MKTO,dance pop,72,857673,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,happy
spotify:track:6731YdP19CJBKlSaJNBAK0,"Hold Us Together - From the Disney+ Original Motion Picture ""Safety""",spotify:artist:3Y7RZ31TRPVadSFVy1o8os,H.E.R.,alternative r&b,80,3228704,0.393,0.555,10,-7.26,1,0.049,0.0618,1.76e-06,0.418,0.328,110.663,5,happy
spotify:track:0ikz6tENMONtK6qGkOrU3c,Wake Me Up Before You Go-Go,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!,new wave pop,85,1428207,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,4,happy
spotify:track:6Ie4zAU48O8czAm0sAG0D7,Live While We're Young,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,One Direction,boy band,89,19197530,0.646,0.778,2,-4.07,1,0.0522,0.0856,0.0,0.111,0.874,126.001,4,happy
spotify:track:5X5glzGswcMhovzjTezQFC,Step It Up (feat. Sharlene Hector) - Acoustic,spotify:artist:3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,deep groove house,65,173963,0.762,0.642,9,-4.387,1,0.134,0.00529,0.0,0.108,0.501,96.957,4,happy
spotify:track:3YmgsYX80v0EtBZekgcB6w,BOYSHIT,spotify:artist:2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,dance pop,80,2558986,0.638,0.699,1,-6.542,1,0.0892,0.0203,0.0,0.0879,0.57,121.122,4,happy
spotify:track:5x0ON9RTinvk06U7SwLXjW,Matches,spotify:artist:26dSoYclwsYLMAKD3tpOr4,Britney Spears,dance pop,83,8238031,0.957,0.507,0,-6.206,1,0.0539,0.0451,0.0,0.0543,0.817,123.998,4,happy
spotify:track:3KqRYO83UpIst49K6USWep,Love Looks Better,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,neo soul,82,8208918,0.562,0.683,1,-6.179,1,0.0328,0.0211,0.0,0.176,0.464,97.061,4,happy
spotify:track:2yySWxfeRN2QRZnFMnYMQl,hole in the bottle,spotify:artist:3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,contemporary country,73,827359,0.478,0.873,4,-3.637,1,0.122,0.0486,0.0,0.374,0.739,104.365,4,happy
spotify:track:2VkPfL3qQ2adxShD3rNvoV,good things take time,spotify:artist:7naAJDAh7AZnf18YYfQruM,Christian French,electropop,65,162097,0.807,0.495,0,-7.859,1,0.034,0.0663,0.0,0.111,0.74,93.063,4,happy
spotify:track:3M31S6f0z8S3nkFh3eS06W,Drink to That All Night,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,contemporary country,56,411706,0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,4,happy
spotify:track:7woeOS5xhg4e3AkN6U916d,Movin' On (feat. Anderson .Paak),spotify:artist:7g0SC4F149FUX5rKFuSpqL,India Shawn,alternative r&b,42,12186,0.678,0.619,10,-6.966,1,0.0993,0.129,0.000153,0.337,0.925,161.851,4,happy
spotify:track:5MJ47IaaEMMKsgUqYEaCCv,Too Fast,spotify:artist:1Hr5Adjkxh6ihfsoahOY38,X Lovers,la pop,52,24060,0.732,0.678,1,-4.078,1,0.177,0.255,0.0,0.0638,0.92,166.019,4,happy
spotify:track:5de4ZszSppzrPuJOBp7h2m,Hero,spotify:artist:0eecdvMrqBftK0M1VKhaF4,CNCO,boy band,75,7150683,0.379,0.317,7,-7.517,1,0.0307,0.773,0.0,0.112,0.239,94.702,4,happy
spotify:track:4LDuSfbXupGKg6RpkgTAij,Happy Now,spotify:artist:26AHtbjWKiwYzsoGoUZq53,Pentatonix,a cappella,86,2888099,0.659,0.689,11,-6.649,1,0.0503,0.0537,0.0,0.0904,0.579,95.98,4,happy
spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,dance pop,86,21015038,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,4,happy
spotify:track:3lffqHBnMd4ie30QiRTBOY,Sometimes Always Never,spotify:artist:3nUBs75tDCL2pzPZGHoljy,Brandon Ratcliff,country pop,36,6090,0.792,0.787,11,-5.022,0,0.0337,0.0803,0.0,0.255,0.961,122.103,4,happy
spotify:track:0tnB2ZH4DbjLjCBmdr5VXz,Sunshine Kissing,spotify:artist:5FIfw6s4iYUFu6tA3iIIOQ,Gerry Read,future garage,43,3951,0.825,0.842,6,-6.412,0,0.103,0.000417,0.835,0.0601,0.44,125.988,4,happy
spotify:track:2yEZHzQTStpx6KiCxw7X19,STARRY EYED,spotify:artist:7rMi39MYgKE1TdRCTK3xqm,Liza Owen,indie electropop,32,2189,0.485,0.846,0,-5.894,1,0.0729,0.0157,0.0,0.359,0.634,81.024,4,happy
spotify:track:3orJ0XpgXRG1LTA521BpDz,parachute,spotify:artist:73eAAfRkS2Vi4hx68oTJJE,John K,electropop,69,73194,0.786,0.588,1,-3.777,0,0.165,0.0503,0.0,0.167,0.685,75.011,4,happy
spotify:track:4Nlif8FMSkyegKgukC31Yi,Good Morning New Day,spotify:artist:7yICbxtb8buBAJECvQbRPb,The Spiral Starecase,bubblegum pop,35,5285,0.591,0.688,0,-8.583,0,0.0414,0.248,0.0,0.169,0.759,139.475,4,happy
spotify:track:169pWCmfvVazzcL4EXFPgL,You Know It,spotify:artist:6R664N4cEza3eORSqKSgO4,Colony House,indie cafe pop,58,138963,0.404,0.962,3,-2.901,1,0.0978,0.0352,0.0,0.146,0.572,158.121,4,happy
spotify:track:3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,spotify:artist:6xeFne1rkxMhKSW3ipvkdV,Toploader,british alternative rock,64,57268,0.632,0.858,10,-3.463,1,0.035,0.0624,0.0,0.347,0.872,119.397,4,happy
spotify:track:4mvpwhnuNCbh7ETU3SGQUS,Budapest,spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3333064,0.713,0.451,5,-8.323,1,0.0281,0.088,0.0,0.108,0.332,127.774,4,happy
spotify:track:3CSpzkoL1XgDBZ1q9aDCUV,Uptown Girl,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,classic rock,78,3141049,0.696,0.943,4,-2.962,1,0.0431,0.0736,0.0,0.653,0.833,129.003,4,happy
spotify:track:1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",spotify:artist:31TPClRtHm23RisEBtV3X7,Justin Timberlake,dance pop,82,10073143,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,4,happy
spotify:track:5P3oaNpPDVLRJsL3152SEs,Cool Again,spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,contemporary country,80,3031214,0.608,0.735,4,-5.497,1,0.0371,0.0156,1.69e-06,0.361,0.773,90.007,4,happy
spotify:track:1z6WtY7X4HQJvzxC4UgkSf,Love On Top,spotify:artist:6vWDO969PvNqNYHIOW5v0m,Beyoncé,dance pop,87,25554786,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,4,happy
spotify:track:60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",spotify:artist:2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,pop rap,80,3372948,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,4,happy
spotify:track:1M4qEo4HE3PRaCOM7EXNJq,Adore You,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,pop,90,11562983,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4,happy
spotify:track:4Z1fbYp0HuxLBje4MOZcSD,Twist And Shout - Remastered,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,The Beatles,beatlesque,87,18221692,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,happy
spotify:track:6Ac4NVYYl2U73QiTt11ZKd,Hooked on a Feeling,spotify:artist:0UpuH5U4nZ3UGGUJi0Zfbp,Blue Swede,classic swedish pop,61,75612,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,4,happy
spotify:track:5dKBaysNJtfpyNTRa5lqDb,A-Punk,spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,baroque pop,71,1663838,0.551,0.821,2,-4.489,1,0.0539,0.0102,0.0438,0.153,0.842,174.923,4,happy
spotify:track:2RknY4IqSPwagR0v5wchIW,Don't Stop Me Now,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,classic rock,89,31035879,0.566,0.876,0,-4.6,1,0.187,0.0175,0.0114,0.677,0.642,156.291,4,happy
spotify:track:4rmPQGwcLQjCoFq5NrTA0D,Uptown Funk (feat. Bruno Mars),spotify:artist:3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,dance pop,79,875525,0.853,0.681,0,-5.003,1,0.0888,0.00966,5.71e-05,0.0233,0.93,115.004,4,happy
spotify:track:6VwkgtOIlVboseFPCFnyJ2,Video Killed The Radio Star,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,The Buggles,dance rock,60,69913,0.679,0.79,1,-6.934,1,0.059,0.139,0.00669,0.165,0.369,131.177,4,happy
spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,pop,90,11562983,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,happy
spotify:track:1YrC8s6yZWw23QxW6rfM9f,Come,spotify:artist:2HHmvvSQ44ePDH7IKVzgK0,Jain,french indie pop,59,652140,0.818,0.783,1,-6.534,1,0.0444,0.232,0.00886,0.0803,0.819,99.992,4,happy
spotify:track:6ZEAXknmx2mrO3KgcDNpFI,Wake Me Up Before You Go-Go,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,Wham!,new wave pop,85,1428207,0.586,0.651,0,-10.16,1,0.048,0.144,0.0,0.489,0.901,81.397,4,happy
spotify:track:6pc8xULSlsMdFB3OrqbvZ4,Celebration - Single Version,spotify:artist:3VNITwohbvU5Wuy5PC6dsI,Kool & The Gang,disco,69,1511935,0.843,0.656,1,-11.184,1,0.0595,0.0466,0.0187,0.169,0.931,121.112,4,happy
spotify:track:1rIKgCH4H52lrvDcz50hS8,Lush Life,spotify:artist:1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,dance pop,80,8147344,0.694,0.712,7,-3.923,0,0.046,0.133,0.0,0.211,0.799,98.022,4,happy
spotify:track:0eGsygTp906u18L0Oimnem,Mr. Brightside,spotify:artist:0C0XlULifJtAgn6ZNCW2eu,The Killers,modern rock,80,5738551,0.351,0.928,1,-3.71,1,0.0759,0.00113,0.0,0.0988,0.239,148.03,4,happy
spotify:track:213x4gsFDm04hSqIUkg88w,On Top Of The World,spotify:artist:53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,modern rock,87,31699932,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4,happy
spotify:track:05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,spotify:artist:2TzHIUhVpeeDxyJPpQfnV3,Katrina & The Waves,new wave pop,63,53241,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,4,happy
spotify:track:4vnYwFOZCVl0bmerWyuzRw,Country House,spotify:artist:7MhMgCo0Bl0Kukl93PZbYS,Blur,alternative rock,70,1997233,0.341,0.894,9,-6.66,1,0.0765,0.147,0.0,0.0741,0.672,174.982,4,happy
spotify:track:3PfIrDoz19wz7qK7tYeu62,Don't Start Now,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,dance pop,93,21737548,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,4,happy
spotify:track:4ZrbWwFHHjPoe7cfUBJ9WQ,I Got You (I Feel Good),spotify:artist:7GaxyUddsPok8BuhxN6OUW,James Brown,funk,69,1626863,0.598,0.531,7,-7.484,1,0.0954,0.331,1.51e-06,0.0938,0.696,70.469,3,happy
spotify:track:0ifSeVGUr7py5GggttDhXw,All About That Bass,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,dance pop,84,9868906,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,4,happy
spotify:track:6eAg68QCEmM9wqTPlNhDco,Waterfalls,spotify:artist:3gNHyTC0o3rtyaamHFcPnB,High Tropics,na,34,7272,0.429,0.859,8,-4.75,1,0.0479,0.00224,0.893,0.117,0.374,127.917,4,happy
spotify:track:24fXShNbufmThxBTWWPfO1,Cassy O',spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop,76,3333064,0.544,0.847,2,-4.794,1,0.0385,0.0462,0.0,0.336,0.168,97.974,4,happy
spotify:track:6W99yGcIH43jskdRA7idD3,Gimme Hope Jo'Anna,spotify:artist:6j2HWcd7z61iTLbi8eD0hA,Eddy Grant,uk reggae,47,41192,0.896,0.704,10,-12.148,1,0.0402,0.401,0.132,0.0884,0.98,128.685,4,happy
spotify:track:3O0FuEfTpt3Zn6J3pXrXVO,Little Talks,spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,folk-pop,72,3065229,0.466,0.801,1,-5.175,1,0.0354,0.0209,0.0,0.241,0.379,103.197,4,happy
spotify:track:4er8NyQ8cFnZ2b643Tjc44,Shiny Happy People,spotify:artist:4KWTAlx2RvbpseOGMEmROg,R.E.M.,alternative rock,76,2768927,0.491,0.87,9,-5.99,1,0.0308,0.00361,0.126,0.184,0.814,124.444,4,happy
spotify:track:2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,spotify:artist:2NjfBq1NflQcKSeiDooVjY,Tones And I,australian pop,81,2482877,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4,happy
spotify:track:7KdF7Zac5eC9jutk9Qret4,The Wire,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,HAIM,art pop,77,1007047,0.548,0.632,2,-5.569,1,0.145,0.0126,4.95e-06,0.0769,0.535,113.682,4,happy
spotify:track:5olYKlNYCELRBQzxQ6Tr1V,Everybody Needs Somebody To Love,spotify:artist:1cHFz6lrt7KAsBV8j2Ny1g,The Blues Brothers,blues,57,289169,0.525,0.686,5,-8.879,1,0.0325,0.18,2.66e-06,0.274,0.91,193.667,4,happy
spotify:track:04MNyOQZDvLsW2gjAm9q2L,Love Natural,spotify:artist:75EZuo5MHV2572NRpMWotC,Crystal Fighters,alternative dance,56,335777,0.654,0.791,11,-6.243,1,0.048,0.0392,0.0,0.321,0.603,133.042,4,happy
spotify:track:0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,dance pop,77,3520025,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,4,happy
spotify:track:5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",spotify:artist:7CajNmpbOovFoOoasH2HaY,Calvin Harris,dance pop,86,21015038,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4,happy
spotify:track:1iRlSxYYKp4T7TAgqt5jT4,Hot Pink Tiger,spotify:artist:4MVAkLAHeIy5ZmDgonbn70,Limón Limón,na,33,2249,0.693,0.754,4,-7.57,0,0.0309,0.00828,0.0198,0.445,0.432,123.98,4,happy
spotify:track:0Me1AKVY2wzxOKLMiaAtNy,Best Fake Smile,spotify:artist:4EzkuveR9pLvDVFNx6foYD,James Bay,modern rock,76,3171451,0.689,0.887,11,-4.27,1,0.0424,0.0231,0.0,0.275,0.937,142.014,4,happy
spotify:track:3JvrhDOgAt6p7K8mDyZwRd,Riptide,spotify:artist:10exVja0key0uqUkk6LJRT,Vance Joy,folk-pop,76,2249030,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,4,happy
spotify:track:2zJGwCm2cqkb7q0qrOIMpY,Drinking Wine,spotify:artist:6deCiWT7ATcDWP2Cvlalvn,Oscar Lang,bedroom pop,57,28769,0.434,0.958,11,-3.558,1,0.0543,2.64e-05,0.000245,0.101,0.746,145.063,4,happy
spotify:track:1bxa0TPdBMHPeZFHe0adCw,Don't Slack (from Trolls World Tour),spotify:artist:3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,escape room,78,1662832,0.618,0.837,9,-5.574,1,0.115,0.0842,0.0,0.344,0.8,168.114,4,happy
spotify:track:4L8gG0XMQzKJfmygtHV5qZ,My Girls,spotify:artist:3isiKVvzuTlTp0YwBiu1Fr,The Vanjas,na,21,754,0.642,0.855,11,-3.194,1,0.0913,0.0166,0.193,0.27,0.623,136.062,4,happy
spotify:track:2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,electro,81,6987447,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,4,happy
spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,spotify:artist:4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,indie rock,70,1173070,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,4,happy
spotify:track:3cQzrjkL2UaGLX1abHxaIz,I'm Alive,spotify:artist:4fFSyYQa0jRwFSunVahGw8,TTRRUUCES,na,33,2753,0.638,0.85,9,-4.251,1,0.0524,0.0733,0.0122,0.0867,0.545,100.015,4,happy
spotify:track:1hy6Dic0L5SU1XqjhYY1TR,Accidentally In Love,spotify:artist:0vEsuISMWAKNctLlUAhSZC,Counting Crows,alternative rock,70,1204798,0.556,0.929,7,-3.659,1,0.037,0.0499,1.7e-06,0.0931,0.842,137.996,4,happy
spotify:track:2kiJ5lZQZusgWwpqA7z2i1,I'm Good,spotify:artist:6AGUQK1EWK6nvN4pLIDQDQ,The Mowgli's,indie pop,59,219027,0.613,0.923,0,-5.234,1,0.0691,0.00892,0.0,0.149,0.669,96.043,4,happy
spotify:track:7w4Tbkbx081vRJa8ol56Qf,Walk Of Life,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,album rock,77,4194236,0.461,0.936,4,-6.824,1,0.104,0.416,0.000135,0.136,0.811,172.43,4,happy
spotify:track:7MDSd5MwBcZuvZBHmWIkiy,Delilah,spotify:artist:7HajgsbfyKJutkRaAOO3Gv,3409,na,40,1104,0.686,0.497,2,-6.508,1,0.0626,0.147,8.24e-06,0.107,0.741,150.096,4,happy
spotify:track:6pyex9B1kBoRIuabBAc4m8,Jailhouse Rock,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,adult standards,84,4951752,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03e-06,0.0688,0.895,166.903,4,happy
spotify:track:6fWMEDCURTkeP9bPYvzcJe,Homerun (Radio Edit),spotify:artist:0IVPwrImVEE7gG7WNL7wGQ,The Brahms,dutch indie,28,5624,0.532,0.831,9,-4.359,1,0.0456,0.0104,0.000183,0.0801,0.764,93.948,4,happy
spotify:track:4Sqc0kPuZpfI0T2TZBu8JT,Grace Kelly,spotify:artist:5MmVJVhhYKQ86izuGHzJYA,MIKA,dance pop,69,1069462,0.676,0.824,0,-5.752,1,0.0449,0.0271,0.0152,0.363,0.696,122.221,4,happy
spotify:track:5zsvG3RApT8qMVl7673FqF,Shine On,spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,The Kooks,brighton indie,70,2003262,0.466,0.634,6,-5.3,1,0.0289,0.0763,0.0,0.0678,0.324,128.992,4,happy
spotify:track:58E5eiErWFE5oU9eSCa5ZA,Toucan,spotify:artist:4PEjxQciyHLViBRsOmbrYm,Camo Columbo,na,42,34942,0.899,0.79,4,-3.651,1,0.104,0.793,0.155,0.111,0.92,107.985,4,happy
spotify:track:6nzhhT57iQYrbqumru9NNP,ABC,spotify:artist:2iE18Oxc8YSumAU232n4rW,The Jackson 5,adult standards,80,1057087,0.559,0.752,8,-10.046,1,0.0581,0.448,0.00061,0.0907,0.946,187.712,4,happy
spotify:track:7BXToqZFtclAj6mshYWena,Jungle Drum,spotify:artist:08j69Ndyx1P7RLO3Janb5P,Emilíana Torrini,electronica,51,158351,0.636,0.881,2,-5.376,1,0.0758,0.134,0.00952,0.074,0.845,118.237,4,happy
spotify:track:4MFCXniy7I8tj0GXtf3wgC,Adventure of a Lifetime,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,permanent wave,89,28358022,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4,happy
spotify:track:1Q8reqCOXg2yqNr47HGo9X,Norgaard,spotify:artist:0Ak6DLKHtpR6TEEnmcorKA,The Vaccines,indie rock,60,632975,0.323,0.847,11,-4.716,1,0.0348,5.12e-06,0.0208,0.25,0.859,173.914,4,happy
spotify:track:44AXd3UVaaVYsSQqBpnYO2,Best Day Of My Life,spotify:artist:0MlOPi3zIDMVrfA9R04Fe3,American Authors,indie poptimism,69,1148024,0.673,0.901,2,-2.379,1,0.0348,0.0525,0.000535,0.0736,0.503,100.002,4,happy
spotify:track:0BbA7S30mOQB94e4IBnqCt,Tainted Love - Single Version,spotify:artist:08BQmH2M3Ew9XjMHaHsl1l,Gloria Jones,motown,41,8149,0.516,0.684,8,-5.659,1,0.0797,0.652,0.0,0.685,0.84,161.167,4,happy
spotify:track:6TMzuNLw1ZPgBqPKmnnObm,Desire,spotify:artist:5vBSrE1xujD2FXYRarbAXc,Years & Years,dance pop,70,1521853,0.706,0.777,10,-4.591,0,0.0567,0.299,0.0,0.298,0.638,126.008,4,happy
spotify:track:66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),spotify:artist:1A92IAcd7A6npCA33oGM5i,The Proclaimers,celtic rock,64,218893,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,4,happy
spotify:track:6i9uagZQiliNoEW8Jp10dX,It's Love (but it's not mine),spotify:artist:41doMenKZkgW8DUwH3WwV5,EUT,dutch indie,29,4740,0.516,0.805,5,-8.017,1,0.0311,0.000178,0.00135,0.413,0.72,136.67,4,happy
spotify:track:6WP4WTHzaPTCk1QrbRLhgL,My Type,spotify:artist:1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,indie pop,67,452587,0.594,0.83,10,-5.727,1,0.0632,0.0288,0.0215,0.261,0.69,117.973,4,happy
spotify:track:0FXJkC3XA6UOyvti331jQw,"Rudy, A Message To You",spotify:artist:2kV3Q07NlB0i9taIpo2KyF,Dandy Livingstone,reggae,44,14126,0.936,0.414,9,-8.942,0,0.0791,0.0211,0.453,0.11,0.899,107.438,4,happy
spotify:track:1SZN00cfG8T8UxDmJeqjuv,Let's Fall in Love Some More,spotify:artist:3l3OXBVFtuPwDpQTGtXNjj,Al Bairre,cape town indie,33,13993,0.607,0.924,7,-5.684,1,0.0703,0.0668,0.0,0.117,0.778,134.975,4,happy
spotify:track:20CNpCKq1oTdvekXaboyeq,Friday I'm In Love,spotify:artist:7bu3H8JO7d0UbMoVzbo70s,The Cure,dance rock,76,2925778,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,4,happy
spotify:track:4HRa9ZWcmZ8JD7UySPu0wT,Don't Stop (Color on the Walls),spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,indie pop,76,3070009,0.611,0.948,1,-3.751,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,4,happy
spotify:track:5Q7cE6wGHMehLFo2ppkk5D,One Way Or Another,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,Blondie,candy pop,71,856705,0.445,0.872,6,-6.294,0,0.0602,0.00402,0.00909,0.047,0.834,162.407,4,happy
spotify:track:7BL33HmuFQien4olebugdj,All My Friends Are Stoned,spotify:artist:3ebS2RuCq8QeLyndUDmgB5,WizTheMc,canadian contemporary r&b,58,27445,0.794,0.628,6,-4.321,0,0.0328,0.0871,0.0,0.181,0.935,121.793,4,happy
spotify:track:1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,garage rock,62,634858,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,4,happy
spotify:track:2qONptRzQM0D3BGOgAsapI,The Bad Touch,spotify:artist:6nDLku5uL3ou60kvCGZorh,Bloodhound Gang,alternative metal,65,671996,0.818,0.688,0,-7.083,0,0.0379,0.00209,0.0541,0.282,0.971,122.983,4,happy
spotify:track:72NC9kHkFA7k98dE0t4xEX,Caroline,spotify:artist:3gNHyTC0o3rtyaamHFcPnB,High Tropics,na,34,7272,0.462,0.813,9,-4.562,1,0.0327,5.65e-05,0.00352,0.227,0.595,129.99,4,happy
spotify:track:2Rkfv2emuT4A1QU6dJmf5V,Modern Love - Single Version; 2002 Digital Remaster,spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,album rock,81,6315269,0.464,0.895,0,-7.683,1,0.031,0.00227,0.00394,0.13,0.932,91.905,4,happy
spotify:track:5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,spotify:artist:5zzrJD2jXrE9dZ1AklRFcL,KT Tunstall,lilith,61,305522,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,happy
spotify:track:2DX0WG5OGLQLaXb41Cq1IA,I Will Survive - Remastered,spotify:artist:6V6WCgi7waF55bJmylC4H5,Gloria Gaynor,disco,66,560424,0.704,0.631,9,-12.299,0,0.0398,0.0346,0.0,0.159,0.793,123.286,4,happy
spotify:track:5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,spotify:artist:4rGrN4XDYhP6dUAZMvcuHr,Caesars,swedish indie rock,55,59426,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,4,happy
spotify:track:52MW2hwNmLa0KdsZZk8360,Start Me Up,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,album rock,82,9568225,0.629,0.905,5,-4.745,1,0.0378,0.0273,0.199,0.0644,0.967,122.448,4,happy
